-0.128314799,-0.373831776
2.43798118,100.5607477
-2.095808383,-93.8317757
0.0427716,1.121495327
2.010265184,89.34579439
2.951240376,119.2523364
3.977758768,138.6915888
3.207869974,99.06542056
1.497005988,22.05607477
-0.0427716,-40
-1.582549187,-93.08411215
-3.293413174,-138.6915888
-4.148845167,-152.1495327
-2.865697177,-96.82242991
-1.411462789,-36.26168224
0.299401198,31.77570093
1.24037639,63.92523364
2.266894782,93.08411215
3.207869974,116.2616822
3.977758768,134.953271
4.918733961,146.1682243
6.544054748,152.1495327
8.169375535,154.3925234
6.28742515,70.65420561
4.063301967,-14.57943925
2.095808383,-78.13084112
0.384944397,-114.0186916
-1.24037639,-134.953271
-3.036783576,-152.1495327
-4.833190761,-164.1121495
-6.28742515,-170.8411215
-8.169375535,-175.3271028
-6.715141146,-111.0280374
-5.089820359,-43.73831776
-3.892215569,4.112149533
-2.266894782,51.21495327
-0.299401198,93.8317757
2.43798118,127.4766355
9.110350727,160.3738318
12.1899059,169.3457944
9.709153122,54.20560748
8.083832335,-10.09345794
6.458511548,-61.68224299
5.175363559,-93.08411215
4.148845167,-110.2803738
2.095808383,-136.4485981
-0.128314799,-152.8971963
-4.063301967,-169.3457944
-7.570573139,-178.317757
-12.0188195,-186.5420561
-11.42001711,-146.9158879
-10.22241232,-99.06542056
-9.110350727,-54.95327103
-7.741659538,-4.112149533
-6.030795552,49.71962617
-4.234388366,86.35514019
-2.266894782,112.5233645
-0.641573995,126.728972
3.036783576,145.4205607
5.945252352,154.3925234
16.46706587,175.3271028
15.78272027,139.4392523
13.90076989,57.94392523
12.0188195,-15.3271028
10.05132592,-72.14953271
7.741659538,-117.0093458
6.28742515,-133.4579439
3.977758768,-150.6542056
0.898203593,-163.364486
-2.780153978,-170.8411215
-10.13686912,-182.8037383
-16.21043627,-190.2803738
-14.24294269,-100.5607477
-11.50556031,0.373831776
-10.05132592,42.24299065
-8.853721129,69.1588785
-7.228400342,95.3271028
-4.319931565,124.4859813
-0.641573995,140.9345794
2.010265184,149.1588785
5.603079555,155.1401869
20.65868263,176.8224299
19.88879384,129.7196262
18.26347305,65.42056075
16.29597947,-11.58878505
15.01283148,-51.21495327
13.21642429,-92.3364486
11.33447391,-122.9906542
9.110350727,-142.4299065
5.346449957,-161.1214953
1.924721985,-167.8504673
-1.497005988,-172.3364486
-20.31650984,-190.2803738
-18.00684346,-88.59813084
-15.35500428,2.61682243
-14.07185629,39.25233645
-12.0188195,79.62616822
-9.024807528,113.271028
-5.260906758,136.4485981
-1.411462789,146.1682243
3.977758768,154.3925234
24.9358426,179.8130841
24.33704021,140.9345794
22.45508982,61.68224299
20.82976903,1.121495327
19.03336185,-54.20560748
16.98032506,-100.5607477
15.44054748,-122.2429907
13.90076989,-137.1962617
11.07784431,-155.1401869
8.76817793,-162.6168224
4.319931565,-170.0934579
-24.33704021,-191.0280374
-22.96834902,-125.9813084
-21.51411463,-69.1588785
-19.28999145,4.112149533
-17.49358426,49.71962617
-15.44054748,85.60747664
-12.7887083,114.0186916
-8.76817793,134.2056075
-4.148845167,146.1682243
0.556030796,154.3925234
29.46963216,177.5700935
27.15996578,75.88785047
25.1924722,0.373831776
23.56715141,-49.71962617
21.94183062,-87.85046729
20.40205304,-113.271028
19.37553464,-125.9813084
17.40804106,-143.1775701
15.35500428,-154.3925234
12.9597947,-161.8691589
8.76817793,-169.3457944
