0,-0.010582011
0.045918367,0.582172552
0.068877551,1.00553396
0.038265306,0.518653493
0,-0.010582011
-0.022959184,-0.45510744
-0.06122449,-0.984342944
-0.038265306,-0.666801641
0,-0.052910053
0.038265306,0.476325451
0.076530612,1.11138106
0.099489796,1.534742468
0.130102041,1.873474787
0.153061224,2.296836195
0.198979592,2.995410863
0.183673469,2.529748407
0.168367347,2.169906058
0.12244898,1.619479538
0.107142857,1.323129252
0.076530612,0.836248785
0.045918367,0.412860382
0.030612245,0.18000216
0,-0.137566138
-0.015306122,-0.391588381
-0.022959184,-0.687911673
-0.045918367,-1.090109059
-0.068877551,-1.471142425
-0.084183673,-1.682836627
-0.114795918,-2.042732966
-0.137755102,-2.402602311
-0.191326531,-2.868399741
-0.176020408,-2.381573264
-0.137755102,-1.831173739
-0.099489796,-1.238446172
-0.068877551,-0.582253536
-0.015306122,-0.010636
0.030612245,0.603282583
0.06122449,1.068999028
0.091836735,1.534715473
0.130102041,2.000458914
0.160714286,2.402683296
0.183673469,2.868372746
0.214285714,3.164777022
0.260204082,3.440071267
0.298469388,3.630682432
0.283163265,3.143855955
0.25255102,2.551155383
0.221938776,2.043110895
0.191326531,1.598558471
0.137755102,0.984612893
0.107142857,0.370748299
0.053571429,-0.179705215
0.007653061,-0.603147608
-0.038265306,-1.174738149
-0.076530612,-1.598153547
-0.107142857,-2.042705971
-0.130102041,-2.381411295
-0.145408163,-2.571941475
-0.206632653,-2.974273837
-0.244897959,-3.418853256
-0.306122449,-3.651873448
-0.290816327,-3.080390887
-0.25255102,-2.50882734
-0.214285714,-1.937263794
-0.168367347,-1.281017169
-0.12244898,-0.688262607
-0.107142857,-0.307256236
-0.06122449,0.17967822
-0.030612245,0.603066623
0.007653061,1.047646043
0.038265306,1.322886297
0.068877551,1.725110679
0.107142857,2.127362056
0.153061224,2.529640428
0.176020408,2.910673793
0.25255102,3.376552208
0.306122449,3.757693554
0.367346939,3.969549725
0.420918367,4.139050858
0.474489796,4.26622395
0.451530612,3.758206457
0.413265306,2.996166721
0.367346939,2.318756074
0.336734694,1.768383544
0.275510204,1.006262823
0.214285714,0.244142101
0.191326531,-0.031071159
0.137755102,-0.581524673
0.084183673,-1.068486125
0.015306122,-1.724813735
-0.038265306,-2.190611165
-0.130102041,-2.677707591
-0.221938776,-3.101311953
-0.306122449,-3.440233236
-0.367346939,-3.863729619
-0.482142857,-4.075774754
-0.451530612,-3.504238203
-0.428571429,-2.848072562
-0.367346939,-2.085951841
-0.321428571,-1.408541194
-0.283163265,-0.836977648
-0.237244898,-0.244223086
-0.183673469,0.306230429
-0.114795918,1.026050103
-0.038265306,1.745896771
0.038265306,2.296431271
0.12244898,2.825828744
0.221938776,3.291788144
0.275510204,3.588273405
0.344387755,3.948304719
